Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q544L9	Q544L9_MOUSE	unreviewed	Ephrin B1, isoform CRA_a	Efnb1 mCG_51675	Mus musculus (Mouse)	345
F8VQ03	F8VQ03_MOUSE	unreviewed	Protein Adam3	Adam3	Mus musculus (Mouse)	822
Q80W45	Q80W45_MOUSE	unreviewed	Syntaxin 2 (Syntaxin-2)	Stx2 Epim	Mus musculus (Mouse)	289
Q4VBD5	Q4VBD5_MOUSE	unreviewed	Smoothened (Smoothened homolog (Drosophila))	Smo	Mus musculus (Mouse)	793
Q3V1Q3	Q3V1Q3_MOUSE	unreviewed	Adenylate cyclase type 2	Adcy2	Mus musculus (Mouse)	1095
Q3U2B2	Q3U2B2_MOUSE	unreviewed	Putative uncharacterized protein	Npc1	Mus musculus (Mouse)	1094
Q3UHK5	Q3UHK5_MOUSE	unreviewed	MCG142115, isoform CRA_c	Atp1a2 mCG_142115	Mus musculus (Mouse)	1020
Q4FK30	Q4FK30_MOUSE	unreviewed	Scarb1 protein (Scavenger receptor class B, member 1, isoform CRA_b)	Scarb1 mCG_16968	Mus musculus (Mouse)	509
Q3U5S6	Q3U5S6_MOUSE	unreviewed	Syndecan	Sdc4 mCG_5428	Mus musculus (Mouse)	198
Q9CQG8	Q9CQG8_MOUSE	unreviewed	Putative uncharacterized protein	Lrrk2	Mus musculus (Mouse)	561
Q3U6J9	Q3U6J9_MOUSE	unreviewed	Palmitoyl-protein thioesterase 1	Ppt1 mCG_5544	Mus musculus (Mouse)	306
K3W4Q8	K3W4Q8_MOUSE	unreviewed	Basigin (Basigin, isoform CRA_d)	Bsg mCG_13385	Mus musculus (Mouse)	218
Q545P4	Q545P4_MOUSE	unreviewed	Tumor necrosis factor receptor superfamily, member 1b	Tnfrsf1b	Mus musculus (Mouse)	474
Q8BHM1	Q8BHM1_MOUSE	unreviewed	Putative uncharacterized protein	Dmd	Mus musculus (Mouse)	340
Q7TQ06	Q7TQ06_MOUSE	unreviewed	Tdgf1 protein (Teratocarcinoma-derived growth factor)	Tdgf1	Mus musculus (Mouse)	171
E9Q6P9	E9Q6P9_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	Mus musculus (Mouse)	2359
Q4FJL1	Q4FJL1_MOUSE	unreviewed	Tgfbr1 protein (Transforming growth factor, beta receptor I)	Tgfbr1 mCG_7380	Mus musculus (Mouse)	503
Q543C0	Q543C0_MOUSE	unreviewed	Transforming growth factor, beta receptor II, isoform CRA_b	Tgfbr2 mCG_6467	Mus musculus (Mouse)	592
Q5SS83	Q5SS83_MOUSE	unreviewed	Flotillin 2, isoform CRA_a (Flotillin-2)	Flot2 mCG_10827	Mus musculus (Mouse)	428
Q3V0H1	Q3V0H1_MOUSE	unreviewed	Putative uncharacterized protein	Adam1a	Mus musculus (Mouse)	791
Q3U5H8	Q3U5H8_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Hmox1	Mus musculus (Mouse)	264
Q3TSV7	Q3TSV7_MOUSE	unreviewed	CD4 antigen, isoform CRA_a	Cd4 mCG_134308	Mus musculus (Mouse)	457
Q0VBE5	Q0VBE5_MOUSE	unreviewed	Growth hormone secretagogue receptor	Ghsr mCG_49508	Mus musculus (Mouse)	364
Q6T9D4	Q6T9D4_MOUSE	unreviewed	Connexin 43 (Fragment)	Gja1	Mus musculus (Mouse)	29
B2RRZ7	B2RRZ7_MOUSE	unreviewed	TNFRSF1A-associated via death domain	Tradd mCG_23521	Mus musculus (Mouse)	310
H3BLK5	H3BLK5_MOUSE	unreviewed	Caveolin, caveolae protein 1, isoform CRA_c (Caveolin-1)	Cav1 mCG_13467	Mus musculus (Mouse)	139
Q5KU03	Q5KU03_MOUSE	unreviewed	Glycogen synthase kinase 3 beta (Glycogen synthase kinase 3 beta/tau protein kinase I)	Gsk3b mCG_129094	Mus musculus (Mouse)	420
Q4FJQ7	Q4FJQ7_MOUSE	unreviewed	Major prion protein	Prnp	Mus musculus (Mouse)	254
Q5D1J0	Q5D1J0_MOUSE	unreviewed	Hyaluronidase (EC 3.2.1.35) (Hyaluronoglucosaminidase)	Spam1	Mus musculus (Mouse)	512
Q7TMD4	Q7TMD4_MOUSE	unreviewed	Niemann Pick type C1	Npc1	Mus musculus (Mouse)	1277
B1AWS8	B1AWS8_MOUSE	unreviewed	Angiopoietin-1 receptor (Endothelial-specific receptor tyrosine kinase, isoform CRA_a)	Tek mCG_122568	Mus musculus (Mouse)	1123
A2AD37	A2AD37_MOUSE	unreviewed	Opioid receptor, delta 1	Oprd1	Mus musculus (Mouse)	372
Q3UDC9	Q3UDC9_MOUSE	unreviewed	Sodium/hydrogen exchanger	Slc9a1 mCG_20810	Mus musculus (Mouse)	820
Q5S8D1	Q5S8D1_MOUSE	unreviewed	Cacna1c protein (Neuronal voltage-gated calcium channel alpha 1C subunit)	Cacna1c	Mus musculus (Mouse)	2139
Q3TCS3	Q3TCS3_MOUSE	unreviewed	Putative uncharacterized protein	Lyn	Mus musculus (Mouse)	512
Q6X4T6	Q6X4T6_MOUSE	unreviewed	Glutamate receptor-interacting protein 1	Grip1	Mus musculus (Mouse)	631
G3X924	G3X924_MOUSE	unreviewed	Plasmalemma vesicle associated protein (Plasmalemma vesicle-associated protein)	Plvap mCG_10378	Mus musculus (Mouse)	438
Q8VCD0	Q8VCD0_MOUSE	unreviewed	Kinase insert domain protein receptor (Vascular endothelial growth factor receptor 2)	Kdr mCG_7209	Mus musculus (Mouse)	1345
D3Z2V4	D3Z2V4_MOUSE	unreviewed	Scavenger receptor class B member 1 (Scavenger receptor class B, member 1, isoform CRA_a)	Scarb1 mCG_16968	Mus musculus (Mouse)	506
B7ZWE5	B7ZWE5_MOUSE	unreviewed	B-cell leukemia/lymphoma 10	Bcl10 mCG_7785	Mus musculus (Mouse)	233
B4YB29	B4YB29_MOUSE	unreviewed	Hexokinase 1 (Hexokinase-1) (Fragment)	Hk1	Mus musculus (Mouse)	49
B2RS16	B2RS16_MOUSE	unreviewed	Stomatin (Epb7.2)-like 3 (Stomatin (Epb7.2)-like 3, isoform CRA_b)	Stoml3 mCG_13685	Mus musculus (Mouse)	287
Q3U607	Q3U607_MOUSE	unreviewed	Caspase 8, isoform CRA_a	Casp8 mCG_117855	Mus musculus (Mouse)	480
Q3U593	Q3U593_MOUSE	unreviewed	Tumor necrosis factor (Tumor necrosis factor alpha) (Tumor necrosis factor, isoform CRA_b)	Tnf TNFA mCG_15911	Mus musculus (Mouse)	235
D1MQ07	D1MQ07_MOUSE	unreviewed	Potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4, isoform CRA_a (Small conductance calcium activated potassium channel type4 transcript variant 2)	Kcnn4 KCNN4 mCG_22845	Mus musculus (Mouse)	167
Q3THY9	Q3THY9_MOUSE	unreviewed	Putative uncharacterized protein	Bcl10	Mus musculus (Mouse)	278
Q6GQU1	Q6GQU1_MOUSE	unreviewed	Hexokinase 1, isoform CRA_d (Hk1 protein)	Hk1 mCG_127656	Mus musculus (Mouse)	918
Q3UG37	Q3UG37_MOUSE	unreviewed	Histone deacetylase 6 (Fragment)	Hdac6	Mus musculus (Mouse)	1009
Q5R1U4	Q5R1U4_MOUSE	unreviewed	Tumor suppressor patched short isoform (Fragment)	Ptch1 patched c isoform patched e isoform PTCH	Mus musculus (Mouse)	174
Q9D5H8	Q9D5H8_MOUSE	unreviewed	TGF-beta receptor type-1	Tgfbr1	Mus musculus (Mouse)	420
Q545P0	Q545P0_MOUSE	unreviewed	ATPase, Na+/K+ transporting, beta 1 polypeptide (ATPase, Na+/K+ transporting, beta 1 polypeptide, isoform CRA_d)	Atp1b1 mCG_9368	Mus musculus (Mouse)	304
Q4KML7	Q4KML7_MOUSE	unreviewed	Ezrin (Villin 2)	Ezr Vil2 mCG_4077	Mus musculus (Mouse)	586
Q3TWR1	Q3TWR1_MOUSE	unreviewed	Putative uncharacterized protein	Traf2	Mus musculus (Mouse)	501
Q07E12	Q07E12_CAVPO	unreviewed	Caveolin	CAV1 LOC100718512	Cavia porcellus (Guinea pig)	178
Q9WUR5	Q9WUR5_CAVPO	unreviewed	Thy-1 protein (Uncharacterized protein)	Thy-1 Thy1	Cavia porcellus (Guinea pig)	161
Q6P6S1	Q6P6S1_RAT	unreviewed	Baculoviral IAP repeat-containing 2 (Protein Birc2)	Birc2 rCG_31679	Rattus norvegicus (Rat)	589
G3V7P9	G3V7P9_RAT	unreviewed	Hyaluronidase (EC 3.2.1.35) (Hyaluronoglucosaminidase)	Hyal2 rCG_25115	Rattus norvegicus (Rat)	473
B5DEX9	B5DEX9_RAT	unreviewed	Arid3a protein (Protein Arid3a)	Arid3a	Rattus norvegicus (Rat)	594
Q9JHX4	Q9JHX4_RAT	unreviewed	Caspase 8, isoform CRA_a (Caspase-8) (Protein Casp8)	Casp8 CASP8 rCG_22437	Rattus norvegicus (Rat)	482
Q71QJ6	Q71QJ6_RAT	unreviewed	Calcium channel, voltage-dependent, L type, alpha 1C subunit, isoform CRA_a (L-type calcium channel alpha-1c subunit) (Voltage-dependent L-type calcium channel subunit alpha-1C)	Cacna1c rCG_29907	Rattus norvegicus (Rat)	2170
G3V632	G3V632_RAT	unreviewed	Epimorphin, isoform CRA_a (Syntaxin-2)	Stx2 Epim rCG_21515	Rattus norvegicus (Rat)	290
Q91ZM1	Q91ZM1_RAT	unreviewed	Short transient receptor potential channel 4 (Transient receptor potential cation channel, subfamily C, member 4, isoform CRA_c) (Transient receptor potential channel 4 alpha splice variant)	Trpc4 Trpc4_v2 rCG_50060	Rattus norvegicus (Rat)	977
Q2IBC6	Q2IBC6_RAT	unreviewed	Caveolin	Cav1 Capza2 Cav Cav2 Cftr LOC500040 Met ST7 Wnt2 rCG_28268	Rattus norvegicus (Rat)	178
A9CMA5	A9CMA5_RAT	unreviewed	Decay accelarating factor 1 (Fragment)	Daf1	Rattus norvegicus (Rat)	363
D3ZZC5	D3ZZC5_RAT	unreviewed	Protein Tradd (TNFRSF1A-associated via death domain)	Tradd rCG_51460	Rattus norvegicus (Rat)	310
G3V9C6	G3V9C6_RAT	unreviewed	Calcium channel, voltage-dependent, T type, alpha 1H subunit (Voltage-dependent T-type calcium channel subunit alpha-1H)	Cacna1h rCG_33015	Rattus norvegicus (Rat)	2359
G3V6T0	G3V6T0_RAT	unreviewed	Hedgehog protein	Shh rCG_56752	Rattus norvegicus (Rat)	437
D4ABB2	D4ABB2_RAT	unreviewed	Megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (Human) (Predicted) (Protein Mlc1)	Mlc1 Mlc1_predicted rCG_59299	Rattus norvegicus (Rat)	406
D4AD29	D4AD29_RAT	unreviewed	Protein Lamtor4 (Similar to CG14977-PA (Predicted), isoform CRA_a)	Lamtor4 RGD1309735_predicted rCG_55979	Rattus norvegicus (Rat)	99
G3V711	G3V711_RAT	unreviewed	A disintegrin and metalloproteinase domain 17 (Tumor necrosis factor, alpha, converting enzyme), isoform CRA_a (Disintegrin and metalloproteinase domain-containing protein 17)	Adam17 rCG_61640	Rattus norvegicus (Rat)	827
D3ZCZ3	D3ZCZ3_RAT	unreviewed	Protein Cys1 (RCG62287)	Cys1 rCG_62287	Rattus norvegicus (Rat)	145
B1WBN8	B1WBN8_RAT	unreviewed	Caveolin	Cav1 Cav rCG_28268	Rattus norvegicus (Rat)	147
Q5XIH8	Q5XIH8_RAT	unreviewed	Battenin	Cln3 rCG_40703	Rattus norvegicus (Rat)	438
F1LSB2	F1LSB2_RAT	unreviewed	Angiopoietin 1, isoform CRA_a (Angiopoietin-1)	Angpt1 rCG_59839	Rattus norvegicus (Rat)	497
D3ZYL0	D3ZYL0_RAT	unreviewed	Protein Ripk1 (Receptor (TNFRSF)-interacting serine-threonine kinase 1 (Predicted))	Ripk1 Ripk1_predicted rCG_43941	Rattus norvegicus (Rat)	658
Q5XIW4	Q5XIW4_RAT	unreviewed	Baculoviral IAP repeat-containing 3	Birc3 rCG_31624	Rattus norvegicus (Rat)	602
B5DFH7	B5DFH7_RAT	unreviewed	Protein Traf2 (Tnf receptor-associated factor 2) (Tnf receptor-associated factor 2 (Predicted))	Traf2 Traf2_predicted rCG_45435	Rattus norvegicus (Rat)	497
G3V8Z1	G3V8Z1_RAT	unreviewed	Linker for activation of T cells family, member 2, isoform CRA_b (Linker for activation of T-cells family member 2)	Lat2 rCG_21597	Rattus norvegicus (Rat)	204
D4A507	D4A507_RAT	unreviewed	Protein Clip3 (Protein LOC100911911) (Similar to CLIP-170-related protein (Predicted))	Clip3 LOC100911911 RGD1306245_predicted rCG_54413	Rattus norvegicus (Rat)	547
D3ZDQ9	D3ZDQ9_RAT	unreviewed	Protein Sgca (Sarcoglycan, alpha (Dystrophin-associated glycoprotein) (Predicted), isoform CRA_a)	Sgca Sgca_predicted rCG_34071	Rattus norvegicus (Rat)	387
G3V7I2	G3V7I2_RAT	unreviewed	Protein Rftn1 (Similar to RIKEN cDNA 2310015N21 (Predicted))	Rftn1 RGD1563347_predicted rCG_43655	Rattus norvegicus (Rat)	554
Q1KQ07	Q1KQ07_RAT	unreviewed	Signal transducer and activator of transcription	Stat6	Rattus norvegicus (Rat)	841
Q2V6F8	Q2V6F8_RAT	unreviewed	Williams-Beuren syndrome chromosome region 5-like protein (Fragment)	Wbscr5	Rattus norvegicus (Rat)	27
G3V6K6	G3V6K6_RAT	unreviewed	Epidermal growth factor receptor, isoform CRA_b (Protein Egfr)	Egfr rCG_23316	Rattus norvegicus (Rat)	1209
G3V7V7	G3V7V7_RAT	unreviewed	Insulin receptor substrate 1	Irs1 rCG_24010	Rattus norvegicus (Rat)	1235
D3ZIA5	D3ZIA5_RAT	unreviewed	Protein Kif18a (Similar to Kinesin family member 18A (Predicted))	Kif18a RGD1561740_predicted rCG_26539	Rattus norvegicus (Rat)	811
Q5U324	Q5U324_RAT	unreviewed	Coagulation factor II (Thrombin) receptor	F2r rCG_44761	Rattus norvegicus (Rat)	432
Q9Z0M0	Q9Z0M0_RAT	unreviewed	Cd55 molecule (Decay accelarating factor 1, isoform CRA_a) (Decay accelerating factor GPI-form) (Protein Cd55)	Cd55 DAF Daf1 rCG_46364	Rattus norvegicus (Rat)	399
Q6UY90	Q6UY90_RAT	unreviewed	Patched (Protein Ptch1)	Ptch1 Ptch	Rattus norvegicus (Rat)	1434
G3V736	G3V736_RAT	unreviewed	Smoothened homolog (Smoothened homolog (Drosophila))	Smo rCG_28227	Rattus norvegicus (Rat)	793
Q5EB48	Q5EB48_RAT	unreviewed	Mal, T-cell differentiation protein-like (Protein Mall)	Mall rCG_26146	Rattus norvegicus (Rat)	154
Q6P7B6	Q6P7B6_RAT	unreviewed	Ephrin B1 (Ephrin B1, isoform CRA_a) (Ephrin-B1)	Efnb1 rCG_36210	Rattus norvegicus (Rat)	345
D4A100	D4A100_RAT	unreviewed	Protein Stoml3 (Stomatin (Epb7.2)-like 3 (Predicted), isoform CRA_b)	Stoml3 Stoml3_predicted rCG_49955	Rattus norvegicus (Rat)	107
F1LQC5	F1LQC5_RAT	unreviewed	Bone morphogenic protein receptor, type II (Serine/threonine kinase) (Protein Bmpr2)	Bmpr2 rCG_22178	Rattus norvegicus (Rat)	1038
D3ZCD0	D3ZCD0_RAT	unreviewed	Endothelial-specific receptor tyrosine kinase (Protein Tek)	Tek rCG_53516	Rattus norvegicus (Rat)	1120
Q75NI5	Q75NI5_RAT	unreviewed	Cadherin 15 (M-cadherin) (Protein Cdh15)	Cdh15 rCG_51596	Rattus norvegicus (Rat)	784
Q5XIW9	Q5XIW9_RAT	unreviewed	Flot2 protein (Flotillin 2, isoform CRA_e)	Flot2 rCG_35041	Rattus norvegicus (Rat)	351
G3V7K5	G3V7K5_RAT	unreviewed	Protein Npc1 (RCG41239)	Npc1 rCG_41239	Rattus norvegicus (Rat)	1278
Q5PQU0	Q5PQU0_RAT	unreviewed	Kdr protein (Kinase insert domain protein receptor, isoform CRA_b)	Kdr rCG_56984	Rattus norvegicus (Rat)	1343
Q6P7Q2	Q6P7Q2_RAT	unreviewed	Glypican-1 (Gpc1 protein)	Gpc1	Rattus norvegicus (Rat)	558
Q2V6G0	Q2V6G0_RAT	unreviewed	Williams-Beuren syndrome chromosome region 5-like protein (Fragment)	Lat2 Wbscr5	Rattus norvegicus (Rat)	33
D3ZF11	D3ZF11_RAT	unreviewed	Hepatitis B virus x interacting protein (Predicted), isoform CRA_a (Protein Lamtor5)	Lamtor5 Hbxip_predicted rCG_28577	Rattus norvegicus (Rat)	156
Q8R2E7	Q8R2E7_RAT	unreviewed	FADD/MORT1 protein with death effector domain (Fas (TNFRSF6)-associated via death domain) (Fas death domain associated protein) (Protein Fadd)	Fadd fadd rCG_48606	Rattus norvegicus (Rat)	208
Q5XI04	Q5XI04_RAT	unreviewed	Protein Stom (RCG45489, isoform CRA_a) (Stomatin)	Stom rCG_45489	Rattus norvegicus (Rat)	284
D3ZUH9	D3ZUH9_RAT	unreviewed	Low density lipoprotein receptor-related protein 6 (Predicted) (Protein Lrp6)	Lrp6 Lrp6_predicted rCG_29933	Rattus norvegicus (Rat)	1234
G3V8L9	G3V8L9_RAT	unreviewed	Polymerase I and transcript release factor (Polymerase I and transcript release factor (Predicted))	Ptrf Ptrf_predicted rCG_32735	Rattus norvegicus (Rat)	392
D3ZMP9	D3ZMP9_RAT	unreviewed	Protein Rangrf (RCG35454)	Rangrf rCG_35454	Rattus norvegicus (Rat)	185
G3V7I9	G3V7I9_RAT	unreviewed	Furin (RCG24589, isoform CRA_a)	Furin rCG_24589	Rattus norvegicus (Rat)	793
D4A465	D4A465_RAT	unreviewed	Protein Lamtor2 (RCG62440, isoform CRA_b)	Lamtor2 rCG_62440	Rattus norvegicus (Rat)	125
Q9R1H6	Q9R1H6_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	33
Q91XP7	Q91XP7_RAT	unreviewed	Dystroglycan 1 (Fragment)	Dag1	Rattus norvegicus (Rat)	74
Q8R4A2	Q8R4A2_RAT	unreviewed	Caveolin 1 (Fragment)	Cav1 Cav	Rattus norvegicus (Rat)	65
Q9R1H0	Q9R1H0_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	59
A9YTJ3	A9YTJ3_RAT	unreviewed	Voltage-dependent calcium channel T type alpha 1H subunit (Fragment)		Rattus norvegicus (Rat)	187
Q91XP6	Q91XP6_RAT	unreviewed	Dystroglycan 1 (Fragment)	Dag1	Rattus norvegicus (Rat)	109
Q9R1G9	Q9R1G9_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	69
D3ZYT8	D3ZYT8_RAT	unreviewed	Protein Pikfyve	Pikfyve	Rattus norvegicus (Rat)	2097
Q9QZC6	Q9QZC6_RAT	unreviewed	Inhibitor of apoptosis protein 2	Birc2 Api2	Rattus norvegicus (Rat)	589
F1LM42	F1LM42_RAT	unreviewed	Protein Ank2	Ank2	Rattus norvegicus (Rat)	3965
E9PTF7	E9PTF7_RAT	unreviewed	Protein Btk	Btk	Rattus norvegicus (Rat)	661
R9PY09	R9PY09_RAT	unreviewed	Protein kinase C and casein kinase substrate in neurons 2 protein	Pacsin2	Rattus norvegicus (Rat)	488
Q9R179	Q9R179_RAT	unreviewed	Sonic hedgehog protein (Fragment)	Shh	Rattus norvegicus (Rat)	161
F1M8K0	F1M8K0_RAT	unreviewed	Protein Dag1	Dag1	Rattus norvegicus (Rat)	893
G3V7H1	G3V7H1_RAT	unreviewed	Rho GTPase-activating protein 7	Dlc1	Rattus norvegicus (Rat)	1083
Q8R4G7	Q8R4G7_RAT	unreviewed	Transforming growth factor-beta type II receptor (Fragment)	Tgfbr2	Rattus norvegicus (Rat)	31
D3ZV15	D3ZV15_RAT	unreviewed	Protein Cbl	Cbl	Rattus norvegicus (Rat)	914
F1LP67	F1LP67_RAT	unreviewed	Prostacyclin synthase (Fragment)	Ptgis	Rattus norvegicus (Rat)	450
A2VCW2	A2VCW2_RAT	unreviewed	Caveolin (Fragment)	Cav1	Rattus norvegicus (Rat)	170
D0VED2	D0VED2_RAT	unreviewed	Transforming growth factor beta receptor type II		Rattus norvegicus (Rat)	567
F1LNA6	F1LNA6_RAT	unreviewed	Extracellular sulfatase Sulf-1	Sulf1	Rattus norvegicus (Rat)	870
Q3MHT6	Q3MHT6_RAT	unreviewed	Caveolin (Fragment)	Cav1 Cav	Rattus norvegicus (Rat)	168
Q9WVI2	Q9WVI2_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	62
F1LNR9	F1LNR9_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
F1LNC7	F1LNC7_RAT	unreviewed	Calcium-activated potassium channel subunit alpha-1	Kcnma1	Rattus norvegicus (Rat)	1058
Q9QYJ8	Q9QYJ8_RAT	unreviewed	Decay accelerating factor (Fragment)		Rattus norvegicus (Rat)	77
F1LQC7	F1LQC7_RAT	unreviewed	Nitric oxide synthase (EC 1.14.13.39)	Nos3	Rattus norvegicus (Rat)	1202
D4ACN7	D4ACN7_RAT	unreviewed	Protein Myof	Myof	Rattus norvegicus (Rat)	2048
D3ZE75	D3ZE75_RAT	unreviewed	Protein Lrp8	Lrp8	Rattus norvegicus (Rat)	999
Q9R1H7	Q9R1H7_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	37
A1EA80	A1EA80_RAT	unreviewed	Voltage-dependent calcium channel T type alpha 1H subunit domain II (Fragment)		Rattus norvegicus (Rat)	337
Q9R1H4	Q9R1H4_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	27
Q9R1H5	Q9R1H5_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	32
M0R3J5	M0R3J5_RAT	unreviewed	Platelet endothelial cell adhesion molecule (Fragment)	Pecam1	Rattus norvegicus (Rat)	284
Q9R1H3	Q9R1H3_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	42
Q9WTS1	Q9WTS1_RAT	unreviewed	Egfr (Fragment)	Egfr egfr	Rattus norvegicus (Rat)	28
Q58M10	Q58M10_RAT	unreviewed	Growth hormone secretagogue receptor (Fragment)	Ghsr	Rattus norvegicus (Rat)	117
F1LQW0	F1LQW0_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	567
Q4G023	Q4G023_RAT	unreviewed	Rftn1 protein (Fragment)	Rftn1 RGD1563347_predicted	Rattus norvegicus (Rat)	184
Q6VAU8	Q6VAU8_RAT	unreviewed	Tumor necrosis factor receptor type 2 (Fragment)		Rattus norvegicus (Rat)	461
Q9R1H2	Q9R1H2_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	38
Q9Z1P9	Q9Z1P9_RAT	unreviewed	Endothelial nitric oxide synthase (Fragment)	Nos3	Rattus norvegicus (Rat)	161
F1LPL6	F1LPL6_RAT	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Insr	Rattus norvegicus (Rat)	1248
M0RC99	M0RC99_RAT	unreviewed	Protein Rab5a	Rab5al1 Rab5a	Rattus norvegicus (Rat)	215
Q9JLR6	Q9JLR6_RAT	unreviewed	Epidermal growth factor receptor (Fragment)		Rattus norvegicus (Rat)	29
F1M705	F1M705_RAT	unreviewed	Uncharacterized protein (Fragment)		Rattus norvegicus (Rat)	2117
Q9JMC5	Q9JMC5_RAT	unreviewed	Decay-accelarating factor (Fragment)		Rattus norvegicus (Rat)	26
M0R6Y7	M0R6Y7_RAT	unreviewed	Phosphoprotein-associated with glycosphingolipid-enriched microdomains 1 (Fragment)	Pag1 Cbp	Rattus norvegicus (Rat)	389
Q9R1H1	Q9R1H1_RAT	unreviewed	Insulin receptor (Fragment)		Rattus norvegicus (Rat)	21
Q91WY9	Q91WY9_RAT	unreviewed	Bone morphogenetic protein type II receptor (Fragment)	Bmpr2 BMPR-II	Rattus norvegicus (Rat)	144
F1M7X3	F1M7X3_RAT	unreviewed	Protein Cdh13 (Fragment)	Cdh13	Rattus norvegicus (Rat)	662
Q9WTT9	Q9WTT9_RAT	unreviewed	Proto-oncogene tyrosine kinase receptor Ret (Fragment)	Ret c-ret	Rattus norvegicus (Rat)	147
F7F4S8	F7F4S8_RAT	unreviewed	Integrin beta	Itgb2	Rattus norvegicus (Rat)	768
Q8CJD7	Q8CJD7_RAT	unreviewed	Podocin (Fragment)	Nphs2	Rattus norvegicus (Rat)	20
F1M0C3	F1M0C3_RAT	unreviewed	Protein Nfam1 (Fragment)	Nfam1	Rattus norvegicus (Rat)	231
F1LNM0	F1LNM0_RAT	unreviewed	Disks large homolog 1	Dlg1	Rattus norvegicus (Rat)	911
Q8K3Z8	Q8K3Z8_RAT	unreviewed	Tumor necrosis factor receptor type 1 associated death domain-like protein (Fragment)	Tradd	Rattus norvegicus (Rat)	111
M0R834	M0R834_RAT	unreviewed	Proteinase-activated receptor 1 (Fragment)	F2r	Rattus norvegicus (Rat)	403
P97582	P97582_RAT	unreviewed	Ankyrin (Fragment)	Ank2	Rattus norvegicus (Rat)	843
F7FLN8	F7FLN8_RAT	unreviewed	Protein Birc3 (Fragment)	Birc3	Rattus norvegicus (Rat)	638
F1M2P2	F1M2P2_RAT	unreviewed	Protein Tdgf1 (Fragment)	Tdgf1	Rattus norvegicus (Rat)	171
F1LMX8	F1LMX8_RAT	unreviewed	Glutamate receptor-interacting protein 1 (Fragment)	Grip1	Rattus norvegicus (Rat)	1096
Q9R230	Q9R230_RAT	unreviewed	Fas receptor (Fragment)	Fas Tnfrsf6	Rattus norvegicus (Rat)	150
F1LRB9	F1LRB9_RAT	unreviewed	Protein LOC100909709	LOC100909709	Rattus norvegicus (Rat)	759
D4A4Q9	D4A4Q9_RAT	unreviewed	Protein Ank2	Ank2	Rattus norvegicus (Rat)	453
Q9WTR4	Q9WTR4_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
D3ZQB1	D3ZQB1_RAT	unreviewed	Protein Arid3c	Arid3c	Rattus norvegicus (Rat)	410
F1M1I1	F1M1I1_RAT	unreviewed	Protein Card11 (Fragment)	Card11 LOC100363332	Rattus norvegicus (Rat)	1157
Q8CJD8	Q8CJD8_RAT	unreviewed	Podocin (Fragment)	Nphs2	Rattus norvegicus (Rat)	68
M0R511	M0R511_RAT	unreviewed	Protein Ank2 (Fragment)	Ank2	Rattus norvegicus (Rat)	416
D3ZSV4	D3ZSV4_RAT	unreviewed	Protein Adam3	Adam3a Adam3	Rattus norvegicus (Rat)	740
B2RYH4	B2RYH4_RAT	unreviewed	Cdig2 protein (Fragment)	Cdig2	Rattus norvegicus (Rat)	322
Q8CJD6	Q8CJD6_RAT	unreviewed	Podocin (Fragment)	Nphs2	Rattus norvegicus (Rat)	47
F1M581	F1M581_RAT	unreviewed	Heparanase	Hpse	Rattus norvegicus (Rat)	534
M0RAQ6	M0RAQ6_RAT	unreviewed	Hexokinase-1	Hk1	Rattus norvegicus (Rat)	880
M0RBF2	M0RBF2_RAT	unreviewed	Vascular endothelial growth factor receptor 2	Kdr	Rattus norvegicus (Rat)	1216
Q9ESE9	Q9ESE9_RAT	unreviewed	Inhibitor of apoptosis protein 1	Birc3	Rattus norvegicus (Rat)	602
F1LZM2	F1LZM2_RAT	unreviewed	Protein Ank2 (Fragment)	Ank2	Rattus norvegicus (Rat)	425
F1LQ63	F1LQ63_RAT	unreviewed	Tenascin-R	Tnr	Rattus norvegicus (Rat)	1266
F1LWQ2	F1LWQ2_RAT	unreviewed	Tumor necrosis factor receptor superfamily member 6	Fas	Rattus norvegicus (Rat)	324
F1LNL3	F1LNL3_RAT	unreviewed	Protein Abca1	Abca1	Rattus norvegicus (Rat)	2201
